DISTRICT,ST_NM,ST_CEN_CD,DT_CEN_CD,censuscode,_sum,_sum_1,_sum_2,_sum_3,_sum_4,_sum_5,_sum_6,_sum_7,_sum_8,_sum_9,_sum_10,_sum_11,_sum,_sum_1,_sum_2,_sum_3,_sum_4,_sum_5,_sum_6,_sum_7,_sum_8,_sum_9,_sum_10,_sum_11
Indore,Madhya Pradesh,23,22,439,55139.31004,68398.77999,62234.26997,60888.54006,54189.79998,38236.73004,41612.57999,26624.40999,7825.229995,53100.31997,52463.23998,64606.37001,55700.91995,55166.30997,61215.28,65867.93997,60160.39993,54539.86999,25959.62,16440.07998,26977.34999,53462.34997,53203.29995,53476.07996
Jabalpur,Madhya Pradesh,23,34,451,33491.94996,47410.83999,42013.12001,44428.91997,38166.27998,24119.14,35918.78,8960.049976,8966.329992,47042.62998,38875.55998,50984.53995,40915.92,42081.27996,44578.77997,49140.51,56366.48997,37477.53999,17368.27,20033.93998,32443.61999,60966.54998,41260.25,40650.69999
Jagatsinghapur,Odisha,21,11,380,19784.94001,22869.77996,22225.45997,20521.18001,22207.59991,20938.11992,20502.70998,15316.19006,20045.3199,26626.23994,23842.29,26864.50995,19036.99998,20757.51998,17488.41999,19134.06997,17435.28999,17308.56998,15746.40996,16699.85,24382.63993,23440.17998,21481.8,21465.29
Jaintia Hills,Meghalaya,17,7,299,1480.8,6405.610006,7870.100014,10663.19998,7783.660016,6467.639994,4766.859993,6785.189998,8956.230002,10105.95,9588.809995,11005.04001,6453.590004,7649.060007,8258.310001,8752.690005,8117.350007,7906.540003,1203.889999,5355.159999,6635.140002,10133.74,8203.100003,6412.639999
Jaipur,Rajasthan,8,12,110,123704.04,144932.8899,131153.9399,128273.0599,117470.89,106689.4299,100737.0999,93503.03994,103892.9099,113754.2499,140869.6,156122.5399,133880.5001,147382.9199,144877.58,137407.9999,128554.6899,112343.86,98576.94998,94321.54995,107598.1999,146525.66,124559.39,129855.59
Jaisalmer,Rajasthan,8,16,114,31796.13997,76495.92016,81490.49025,95606.74964,83642.60024,77325.3403,76043.92023,71470.61021,85173.41,81766.91028,75138.80012,88165.89012,44530.33,53787.55004,67129.15997,77288.02022,74300.20022,64585.25998,59192.41997,52742.32002,72462.56015,78790.93026,64545.86997,42178.82
Jajapur,Odisha,21,13,382,26307.48998,29044.84999,32154.99003,29311.27997,21306.23002,28130.88011,20737.11998,16351.75001,10780.06999,30965.41995,29766.09001,34376.32001,35357.15991,34120.96,30102.80999,29865.72007,37189.71998,25199.07999,17798.19998,29061.08984,21502.54998,27316.42997,28311.52997,25843.06001
Jalandhar,Punjab,3,3,37,32054.05997,34881.96998,33041.14,30280.35,29364.08999,26472.47,25762.70002,27556.18,28859.73,35261.83998,30483.92998,40964.57999,30407.12998,30020.41003,30755.02999,32917.77,30777.64999,25235.55999,25572.62001,25288.31,25593.45998,45649.31999,34125.19998,30141.87001
Jalaun,Uttar Pradesh,9,34,165,14090.72,21275.75998,20178.47997,21519.91997,20799.72996,18063.84997,14499.26998,13734.17996,15073.35996,18268.28996,24539.39996,27638.18998,21496.96999,18744.43999,21040.95998,22327.58997,25755.73997,16953.98996,11233.35998,10919.32,14077.71997,21028.12997,20731.41998,18169.70999
Jalgaon,Maharashtra,27,3,499,33706.03999,53442.43993,54796.65993,57273.33993,55016.28992,39598.16994,45408.75996,33697.67994,32581.95991,44339.34992,43493.05995,54192.89993,37388.69998,41790.01998,50451.72997,49661.17994,50786.84993,48675.35997,152.1999997,32339.01997,18059.45997,46397.26994,36662.53998,33960.65998
Jalna,Maharashtra,27,18,514,19916.86,31547.96995,31634.99994,36338.83998,34325.33994,15077.96997,24516.58996,25519.84992,14710.06997,25101.62994,32429.12995,35199.19994,23454.14999,26938.30998,32402.90997,30894.86994,32361.31993,31717.39995,1450.509999,20783.43998,10396.78998,24172.23996,20507.06001,19720.32999
Jalor,Rajasthan,8,18,116,17332.98999,30283.27998,32058.37992,32418.48986,28454.92992,26698.37996,22699.97005,20983.28001,29252.2699,28224.34995,29503.92997,34789.59992,18968.33,24855.85998,28493.91999,30720.90997,28189.58999,25147.67001,21302.57001,16522.59002,23814.49998,26935.82999,23484.03,17884.08
Jalpaiguri,West Bengal,19,2,328,20168.54999,27817.02999,31778.37998,30518.17997,23619.10997,18481.12998,10766.33999,19859.12998,23403.13996,27603.99996,27684.99998,39076.63998,24650.23999,26930.40997,26817.04997,28447.32996,23491.38997,27094.57996,18627.51997,21481.77999,23639.26998,40714.92999,30002.98998,25817.11998
Jammu,Jammu & Kashmir,1,21,21,40074.28001,45814.45,45191.16001,41506.01998,34730.78998,28273.12001,26476.59999,28533.98998,30484.17997,46428.45,40532.70998,50896.85,41179.38997,45630.27997,43248.54001,38704.06,34260.26999,23512.21001,19035.74,22409.72999,27474.07,52662.30997,43253.59001,43162.14998
Jamnagar,Gujarat,24,10,477,85373.59997,92983.19986,94103.88999,91940.33994,83312.82991,88082.13992,54269.70994,60916.05996,57437.73995,79472.83984,79171.71994,81854.77994,88185.57989,100097.08,89998.38002,99751.81986,98050.43991,82524.18993,77765.67999,58426.63995,79069.2999,74025.92986,78115.79999,80658.49999
Jamtara,Jharkhand,20,18,363,6919.859994,10060.78,9517.179989,9397.069993,8084.559992,6174.279991,4804.929993,4717.569989,6373.539993,7880.099992,10018.20999,12965.48,7457.309988,9286.529992,8396.989988,6563.099989,7127.399989,7754.719987,4597.28999,5119.929991,5403.979985,9795.88999,8240.20999,8385.669995
Jamui,Bihar,10,36,238,12157.16999,16737.42999,16160.91999,17122.36999,14547.67999,8807.189993,8423.749989,13616.29999,12792.92998,13609.24998,17069.71998,23861.5,12771.64,14009.98999,13102.75,11835.70999,14552.41999,14136.79998,8156.459995,9875.819997,10541.11999,18211.67997,15516.69,12749.31999
Janjgir-champa,Chhattisgarh,22,6,405,20208.79998,28148.86997,25768.08998,25391.87,24549.26999,16163.56998,13225.98997,2019.979997,16737.45,22683.62999,28895.48,31954.08999,26593.01998,26441.56998,24290.66998,23598.41998,29558.11998,21368.75999,3520.129999,13001.06999,12928.04998,29338.92998,25777.88999,26982.88
Jashpur,Chhattisgarh,22,3,402,7774.949991,14779.37999,16020.59999,18944.60996,17762.85996,12229.20999,10123.07999,7298.909989,1625.369995,14371.76999,17662.71999,20172.47998,10272.16999,11317.28,13400.21999,17414.77997,18507.94996,13857.68998,8407.060011,7949.190005,11575.72998,15665.26997,13539.31998,11232.78999
Jaunpur,Uttar Pradesh,9,63,194,26162.20999,35350.71999,34677.99998,34605.48998,30316.09998,17357.65998,24204.53999,22900.09998,23533.76999,27861.98999,35216.76999,44496.13998,32058.92998,32540.00001,34056.22999,31197.68998,35853.57998,30040.78998,21473.26997,17484.42998,20158.82998,28892.94999,32578.32999,29310.20999
Jhabua,Madhya Pradesh,23,47,464,10514.06999,17788.96998,18057.41998,18372.01998,15710.38998,9680.579982,9176.579985,7439.819988,3297.699988,13662.42997,14084.42998,15893.13998,12664.74001,15012.94998,19082.55998,21390.30998,20349.44998,16391.75998,5998.719994,6239.970001,7755.119981,12834.67997,9810.659994,10145.00999
Jhajjar,Haryana,6,15,83,17680.75,24878.84,21622.33,23069.09999,19521.37,18356.4,18777.9,19334.76,21440.00998,23032.54999,25351.80999,27112.79998,21471.01999,20806.25,22623.35001,23479.63001,23541.26,18225.85998,20794.94002,16954.01,19405.76998,24391.91999,20959.68998,22086.82997
Jhalawar,Rajasthan,8,31,129,21249.27,33176.03996,31155.22997,33671.16997,27732.44996,13968.69998,22190.47996,18418.11996,17231.71997,25071.48995,31107.92997,31987.31997,25208.56,26471.88998,30110.15997,32817.08996,35276.05997,26741.29996,16255.33999,15287.21998,17483.89997,25018.34995,22653.50998,23430.46999
Jhansi,Uttar Pradesh,9,35,166,26495.67995,37429.88998,32755.40998,36033.02999,32174.51997,27554.51997,25043.74998,21461.08996,22303.32999,29031.57996,38011.23998,39736.32,34049.73999,32468.70999,35864.99,37291.54996,44046.31999,30184.49998,18842.45999,17402.47,22968.16997,31564.19998,31683.95997,29340.53999
Jharsuguda,Odisha,21,2,371,14909.47002,18330.08997,19556.09001,19848.79998,17842.49,12469.4,11294.27999,1329.179997,11626.89996,15370.29999,19037.83999,19815.27998,17588.36002,18140.68998,18483.05999,17112.46998,20324.94,16985.57001,5378.649996,10565.53,17109.57997,16924.66998,16496.07999,16592.57999
Jhunjhunun,Rajasthan,8,5,103,22155.89999,33170.45998,30790.33997,30641.19998,28034.93997,24352.57994,23003.85995,24950.15995,27421.78997,30422.08997,32737.50996,34684.37999,27832.25997,34354.76997,31329.83998,32225.91997,30361.07999,24550.95996,24056.24997,22237.00997,25586.20997,35156.45998,30932.72998,26331.05998
Jodhpur,Rajasthan,8,15,113,95077.35995,127262.4098,120725.9399,113892.3298,105704.8698,99731.09986,88268.44996,81064.65989,103665.9398,104118.2398,123496.5199,137441.3899,104485.49,117814.7099,118975.0599,117072.0198,104072.4799,93828.40002,87459.90996,71706.04999,93161.4799,117410.3699,109078.34,97132.09995
Jorhat,Assam,18,13,312,5642.829989,9642.609997,9419.529992,9652.119987,7398.289993,7666.629991,1471.689997,6768.259992,8333.35999,9151.129998,10619.74,11494.25999,8385.929997,8734.539991,8466.059993,8823.719991,7912.939991,7705.35999,5080.709987,5972.279999,7329.549993,9842.850003,9028.689994,7535.199997
Junagadh,Gujarat,24,12,479,34390.56,41400.60997,42584.08997,43539.46996,41227.35998,33015.40995,25337.26998,21117.44998,24724.74998,32914.92996,36990.07997,40026.01997,34145.03998,39021.77997,38517.81996,40973.72998,40438.94997,37277.77997,28107.06996,22446.87998,22374.01999,30690.97996,30283.13998,33118.14997
Jyotiba Phule Nagar,Uttar Pradesh,9,6,137,13654.75999,19525.63999,16550.35998,16953.39,15409.91999,15115.21998,13771.37999,13414.99999,13907.01999,15775.32999,16786.72999,22152.70998,18372.64999,16818.81,19641.25999,19185.86999,16139.66998,14057.59,14974.75998,14862.09999,15869.92,21651.58,18679.39,17336.64998
Kachchh,Gujarat,24,1,468,87570.59995,130273.8401,143994.8402,150334.5497,137361.9501,144651.89,106890.9301,89622.90998,113582.9401,127426.8701,125017,137257.7102,88230.92993,112547.8101,117494.3299,135383.0202,126195.07,115728.35,107638.85,93596.08999,142839.4898,116732.17,108692.86,90567.27998
Kaimur (bhabua),Bihar,10,31,233,9867.779992,16810.19999,15783.66,17950.49998,15378.35001,5265.979991,10853.64,12905.53999,14445.70999,14160.23001,16718.16,19472.33998,12202.13,13329.40999,13963.02999,21413.15001,31349.75,14904.22,9141.46999,7973.469998,10275.23999,14363.64,13684.52999,11849.01999
Kaithal,Haryana,6,5,73,12189.13,16872.82998,15436.22999,16869.78,14059.37999,12863.72,12519.46999,12619.98999,14380.51999,16010.33999,15901.93997,19331.89998,14966.82999,13937.04998,14590.81,17222.59998,14953.25999,12398.06999,11908.42999,11564.30999,12494.63,19163.65999,17198.64,14346.44998
Kalahandi,Odisha,21,26,395,8364.839996,18938.14999,20297.12,24696.05993,22671.28996,16013.32,10106.4,3838.049997,19291.13999,19121.05998,21084.00998,22774.61999,13019.08999,16600.14999,18583.79,20914.27998,19834.47999,17254.91999,3373.420006,8210.020001,8111.060011,17804.09999,15318.64,12299.75999
Kamrup,Assam,18,22,321,9626.889995,13459.78999,15500.61999,14303.85999,10677.28998,9163.01999,2949.35,8353.919985,9757.239977,12637.14999,13396.33998,14932.56,12180.42,12483.29999,12664.65999,12639.40999,10358.81998,11475.77998,4460.780002,7631.909998,9847.339992,13621.68999,12252.14999,10789.61999
Kamrup Metropolitan,Assam,18,23,322,11210.48999,12470.46001,13453.53999,12402.92,11465.82999,10309.60999,2961.950001,9219.109997,10186.88999,12091.26,13788.33,15718.79997,12944.68001,13343.50001,12371.28001,12057.09001,10618.26,11128.58999,6913.199991,9768.639986,10891.31,15045.70998,13117.46,12817.46
Kancheepuram,Tamil Nadu,33,3,604,81339.44998,92745.71998,88899.06002,80218.40004,74630.14999,76792.44002,61981.73999,25874.74998,50560.89997,82310.11002,77255.27998,76081.23001,85185.02994,82003.41997,91109.01,86690.20999,82542.74003,80782.09998,77217.90995,52939.81998,85344.96992,79238.95002,72310.34,75356.61995
Kandhamal,Odisha,21,21,390,1398.360006,11844.50999,15175.51004,20713.27991,16212.19,12010.22001,9284.24001,8831.620005,15624.52,15420.21001,13192.18999,15630.00003,4151.939993,8112.990001,10264.94001,15129.75002,12983.03002,12744.03001,2029.210002,8604.770005,6890.810008,11974.39002,8743.750013,5065.999998
Kangra,Himachal Pradesh,2,2,24,10346.71999,18753.07998,16271.15999,15871.48999,17123.20996,16875.88997,15467.76998,14894.01998,15744.35998,18794.96998,17911.30996,21955.30994,13521.88,13467.60999,17085.79,17459.86,17139.98,15903.3,12525.14,13120.85,14078.14999,21060.20995,16700.69999,14372.65
Uttar Bastar Kanker,Chhattisgarh,22,14,413,5346.659994,14453.05,15211.90001,18918.74993,17379.25997,3492.43,8846.109989,5920.919986,13811.94,14563.24,15148.99999,18356.05999,7230.84999,10946.07,15172.44,16454.12,16622.92999,12127.4,346.0999997,9775.12,5456.359996,14432.5,10698.95,8941.129994
Kannauj,Uttar Pradesh,9,29,160,11061.45998,14216.26,14215.25998,14125.17,12516.31999,12671.16,10189.19999,10467.68999,10929.54999,13443.70001,14458.10999,16618.84999,15118.81999,14380.14999,16047.93998,15678.22,15540.86998,11716.3,8899.359993,8773.569988,8831.989985,15079.71,14734.52,12178.18998
Kanniyakumari,Tamil Nadu,33,28,629,10515.69,14127.44999,11598.76,11641.20999,9684.079991,9814.209984,959.7199994,14596.62001,9840.210001,11119.24999,12626.08999,11078.24001,10960.94001,11294.12,12073.35001,11453.65999,11426.03,10938.38999,10528.93999,7213.789996,9959.149991,9276.669997,9045.989995,14269.95
Kannur,Kerala,32,2,589,6252.05,10281.65999,10127.85999,9630.29998,4878.849993,4940.05999,793.8899993,976.4399961,7542.729985,8010.11999,8644.819997,10641.71999,5963.149998,7398.089994,9117.979993,8765.9,9003.019991,10636.38998,7983.139996,1346.949999,5971.870001,7447.699996,7146.959998,6892.219999
Kanpur Dehat,Uttar Pradesh,9,32,163,14539.58999,20075.94999,19408.01997,19497.79999,18380.64999,17840.26999,14596.50999,14311.68997,14239.25998,18098.85,20202.54998,21886.08999,18260.49998,17899.22999,21278.15998,20641.56998,21389.39999,16512.13998,12291.72999,11116.20999,12063.43998,19185.38999,18410.94999,16502.12
Kanpur Nagar,Uttar Pradesh,9,33,164,48196.72001,58474.77005,55948.15999,50125.13002,48013.55999,45882.61,39273.96996,37757.34998,42425.10994,48879.01998,56765.48002,64109.04999,55328.08999,53930.02999,60617.22003,54660.77001,51759.97003,46038.80997,39791.50997,34574.24,38224.43997,53636.83998,49453.89,49622.22996
Kansiram Nagar,Uttar Pradesh,9,71,202,7733.77,13225.96999,10296.67999,10859.87999,9782.969993,10012.96,8436.099992,7437.799986,8878.229991,10423.82,10776.97999,12457.16999,11728.71999,10288.37,11390.39,10948.06,11019.67999,8378.639992,6462.009988,6158.639992,7502.029983,11785.67999,12052.37999,9818.859989
Kapurthala,Punjab,3,2,36,12611.45999,15037.62999,14690.42998,13791.72,13420.53998,11978.49999,11431.15999,12557.72,13378.85,16394.39999,14019.12999,17191.33,12624.47999,12134.37998,12547.62999,13578.6,13986.61,10319.92999,10934.59,10222.85999,10769.23,17738.44,15848.07,12763.94
Karbi Anglong,Assam,18,15,314,8049.599997,22561.08002,27673.52,26649.41997,22219.84002,18362.32,5281.199994,17428.3,24295.57998,21421.66003,23065,25238.02004,14134.92999,16208.92,18238.28999,19667.11,19153.75001,17533.95,10871.62,11950.83,16514.46001,23027.86001,17674.26999,12413.45999
Kargil,Jammu & Kashmir,1,4,4,18355.55002,33068.90002,26957.13014,29805.37007,32741.65999,25612.13995,25955.1001,24256.84005,26188.75011,27651.78016,38837.07983,37956.76983,24685.92009,23180.94002,33278.37989,25650.25009,26659.09008,13751.18001,20449.78002,17618.74001,20939.40997,35301.36986,36055.01986,28850.03015
Karimganj,Assam,18,18,317,4003.499996,7014.059991,7431.459995,7748.599991,5600.799986,4145.019992,1313.289997,3580.929995,5530.489987,5538.359992,7203.359998,8289.21999,5946.239996,6710.769999,6328.879992,5380.129991,4608.589995,4610.529988,1707.409995,3199.510001,3633.569994,7219.529993,6319.799992,5243.999995
Karimnagar,Andhra Pradesh,28,3,534,48938.13998,71935.67997,72098.44997,72131.04997,71702.14996,60686.58995,35468.24,29979.34997,40505.67997,63666.26996,70989.64993,78205.23996,52722.25997,56406.95995,69254.75996,64967.76996,67478.62996,31268.60997,518.22,59318.41993,18370.7,64224.34995,56330.32998,55221.56999
Karnal,Haryana,6,6,74,23111.13,29458.69999,26480.65001,27491.57998,34170.15006,23457.15,24321.4,23243.84,25114.32,28520.48998,30037.54998,35827.53998,28781.20999,26790.69001,28345.22997,31759.94,26474.24001,23178.43999,22061.40999,23063.52999,26021.29,34016.57998,30498.95001,27927.17999
Karur,Tamil Nadu,33,12,613,11571.79999,16438.11999,15610.91999,15214.6,15491.87998,15485.50999,10493.85999,6655.600001,16150.01999,13498.78998,13183.35998,17574.31999,10960.93999,11663.40999,15419.56998,14880.67,15573.87999,14197.48,16173.48999,10572.26998,12828.72999,13556.09999,11911.65999,11989.57999
Kasaragod,Kerala,32,1,588,3903.409994,6346.719998,6429.039988,6314.059986,5447.609989,1581.419997,337.8700007,1070.17,4738.589992,4759.679998,5358.929999,6292.989995,3508.109995,4375.219994,5798.459998,5654.399994,5885.369998,6210.159991,4970.689992,2681.5,3970.63,4779.07,4522.299998,4075.109998
Kathua,Jammu & Kashmir,1,7,7,10442.79,14423.78,13960.75999,12625.79999,12843.21998,11286.15998,9472.499986,10425.05999,11152.08999,15782.19,13324.31,17695.91998,14033.69,13509.79,14149.67999,13549.35,13731.11998,9971.78,9033.829998,8845.489996,10025.43999,16342.53999,14877.45,13049.47999
Katihar,Bihar,10,10,212,13798.16999,19173.91999,19549.24,18107.63999,14969.46998,12953.30998,5423.54999,10469.80999,8380.899988,12450.23999,15819.35999,25202.01999,14168.48999,17653.99999,16466.31999,15237.77999,13202.31998,13855.56998,9463.969992,9493.889993,11093.77999,20989.51999,18364.03999,15417.81999
Katni,Madhya Pradesh,23,33,450,13589.15,23109.49998,22596.80998,25009.72997,23061.34997,13978.42998,14032.25999,14991.51997,13686.89998,23808.88998,22399.02998,26202.36998,19627.81999,19596.23,21653.19998,23945.32998,27590.38999,21268.53998,10716.77,10652.65,17598.37997,27093.91998,19211.17999,18658.58999
Kaushambi,Uttar Pradesh,9,43,174,14602.88,21999.72,18548.24,18198.82999,16296.62,4201.559999,14423.41999,13045.88999,13592.26998,16596.57,19485.17003,22663.62996,18694.80002,18492.99999,20471.44,18775.03,19802.61999,16570.41,12419.29,10634.69998,12514.72999,16901.16,17409.05998,16151.52
Kendrapara,Odisha,21,10,379,6330.319994,10654.37999,10594.50998,11043.95999,9920.979988,8910.889991,9605.029989,6635.669991,9437.369982,9791.169982,9795.129985,12425.74999,6394.159992,9044.649994,8245.109993,8430.67999,6803.789988,8151.659989,6324.479995,5743.819993,8413.079989,9225.269991,7848.599993,7234.219993
Kendujhar,Odisha,21,6,375,20591.66999,32202.44998,35455,39960.88994,34239.15994,27516.01998,19855.59998,20135.74999,12062.22998,34041.41999,33582.70998,37926.29998,23390.91997,28999.27999,29254.35999,29336.62,33140.73998,32020.47998,18313.42,20494.17,22474.08998,35999.37997,26172.82999,23961.09001
Khagaria,Bihar,10,21,223,6864.919994,8580.629995,8484.369995,7944.839995,7061.699994,5455.109991,4335.879992,6114.029999,4304.559993,6935.079992,8165.629992,13303.83,6636.229998,7559.489997,7717.66999,6234.739988,6929.579993,6772.589989,4480.549996,5079.099992,6156.999992,9790.699997,8187.819991,7243.89999
Khammam,Andhra Pradesh,28,10,541,28173.12998,50664.91996,59145.7599,58366.07988,52556.84994,47871.30996,16668.94999,13812.86999,45644.90994,50312.81995,50278.44997,53809.45998,30610.50999,37117.38,53265.39998,48748.00998,49326.43997,42321.86997,22454.74998,38053.24999,13038.68999,42232.60998,37454.93999,34876.66998
